index,SOYBEAN,MILKWET,CORN,BTP,BUND,US10,EDOLLAR,CAC,DAX,NASDAQ,NOK,GOLD,SILVER,COPPER,ETHANOL,VIX
1971-07-23,,,,,,,,,,,,,0.25320000000001,,,
1971-07-26,,,,,,,,,,,,,0.928399999999935,,,
1971-07-27,,,,,,,,,,,,,-0.506400000000019,,,
1971-07-28,,,,,,,,,,,,,-1.26600000000005,,,
1971-07-29,,,,,,,,,,,,,-0.590799999999523,,,
1971-07-30,,,,,,,,,,,,,0.506400000000019,,,
1971-08-02,,,,,,,,,,,,,-1.94120000000027,,,
1971-08-03,,,,,,,,,,,,,0.843999999999832,,,
1971-08-04,,,,,,,,,,,,,-1.68799999999996,,,
1971-08-05,,,,,,,,,,,,,0.421999999999616,,,
1971-08-06,,,,,,,,,,,,,1.01280000000034,,,
1971-08-09,,,,,,,,,,,,,-1.18159999999995,,,
1971-08-10,,,,,,,,,,,,,1.26600000000035,,,
1971-08-11,,,,,,,,,,,,,1.09719999999954,,,
1971-08-12,,,,,,,,,,,,,-0.421999999999916,,,
1971-08-13,,,,,,,,,,,,,0.168799999999906,,,
1971-08-16,,,,,,,,,,,,,0,,,
1971-08-17,,,,,,,,,,,,,0,,,
1971-08-18,,,,,,,,,,,,,0,,,
1971-08-19,,,,,,,,,,,,,-0.506400000000019,,,
1971-08-20,,,,,,,,,,,,,-0.421999999999916,,,
1971-08-23,,,,,,,,,,,,,3.46040000000003,,,
1971-08-24,,,,,,,,,,,,,-0.843999999999532,,,
1971-08-25,,,,,,,,,,,,,0,,,
1971-08-26,,,,,,,,,,,,,1.43479999999965,,,
1971-08-27,,,,,,,,,,,,,2.78519999999981,,,
1971-08-30,,,,,,,,,,,,,2.86960000000021,,,
1971-08-31,,,,,,,,,,,,,1.09719999999984,,,
1971-09-01,,,,,,,,,,,,,-1.51920000000036,,,
1971-09-02,,,,,,,,,,,,,-0.084399999999504,,,
1971-09-03,,,,,,,,,,,,,1.18160000000024,,,
1971-09-06,,,,,,,,,,,,,-0.002762456653976,,,
1971-09-07,,,,,,,,,,,,,7.33039999999949,,,
1971-09-08,,,,,,,,,,,,,0.761600000000593,,,
1971-09-09,,,,,,,,,,,,,0.376523351459931,,,
1971-09-10,,,,,,,,,,,,,2.22400000000074,,,
1971-09-13,,,,,,,,,,,,,0.107673872698248,,,
1971-09-14,,,,,,,,,,,,,-2.23920000000008,,,
1971-09-15,,,,,,,,,,,,,-0.124399999999268,,,
1971-09-16,,,,,,,,,,,,,-1.36840000000079,,,
1971-09-17,,,,,,,,,,,,,-0.124399999999268,,,
1971-09-20,,,,,,,,,,,,,-1.61720000000065,,,
1971-09-21,,,,,,,,,,,,,2.48799999999995,,,
1971-09-22,,,,,,,,,,,,,-0.124399999999268,,,
1971-09-23,,,,,,,,,,,,,-0.501714857194767,,,
1971-09-24,,,,,,,,,,,,,0.279999999999845,,,
1971-09-27,,,,,,,,,,,,,2.24000000000025,,,
1971-09-28,,,,,,,,,,,,,-0.840000000000032,,,
1971-09-29,,,,,,,,,,,,,1.11999999999988,,,
1971-09-30,,,,,,,,,,,,,0.280000000000839,,,
1971-10-01,,,,,,,,,,,,,0.275559364716824,,,
1971-10-04,,,,,,,,,,,,,7.44480000000066,,,
